########################################################
# Region definition file for TIDIGITS corpus
# Column 1: Filename 
# Column 2: Speaker's id  
# Column 3: Speaker's Sex
# Column 4: Speaker's Age
# column 5: Region 
# column 6: Usage
#########################################################
Filename Speaker_id Sex Age Region Usage
/train/man/ae/9o37oa.wav ae M 30-40 North_Central train
/train/man/ae/o2a.wav ae M 30-40 North_Central train
/train/man/ae/o5o1oa.wav ae M 30-40 North_Central train
/train/man/ae/o6oa.wav ae M 30-40 North_Central train
/train/man/ae/o984a.wav ae M 30-40 North_Central train
/train/man/ae/oa.wav ae M 30-40 North_Central train
/train/man/ae/ob.wav ae M 30-40 North_Central train
/train/man/ae/oo74a.wav ae M 30-40 North_Central train
/train/man/ae/z1a.wav ae M 30-40 North_Central train
/train/man/ae/z26za.wav ae M 30-40 North_Central train
/train/man/ae/z36357za.wav ae M 30-40 North_Central train
/train/man/ae/z541a.wav ae M 30-40 North_Central train
/train/man/ae/z9z6531a.wav ae M 30-40 North_Central train
/train/man/ae/za.wav ae M 30-40 North_Central train
/train/man/ae/zb.wav ae M 30-40 North_Central train
/train/man/aj/14a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/15z2za.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/16a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/1978213a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/1a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/1b.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/1z61257a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/2272a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/22a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/23o18a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/2858z96a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/2a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/2b.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/2z86a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/3324a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/3643473a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/37a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/395a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/3a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/3b.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/3za.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/4198za.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/42759a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/4487a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/451a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/495a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/4a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/4b.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/51o7oo4a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/5299z32a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/53o8a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/5686z56a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/57692a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/5a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/5b.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/62a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/64za.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/6554546a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/663a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/69363a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/6a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/6b.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/73a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/7413a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/766o344a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/77171a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/79z5za.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/7a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/7b.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/8314a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/8425a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/85za.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/89a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/8a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/8b.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/8o5a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/91175a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/9281a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/948a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/94968a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/98a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/9a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/9b.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/o33oa.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/o53a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/o6788a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/o8a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/o91a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/oa.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/ob.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/z35a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/z7a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/z9z1a.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/za.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/zb.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/zz4655za.wav aj M 30-40 Virginia_Piedmont train
/train/man/aj/zz72938a.wav aj M 30-40 Virginia_Piedmont train
/train/man/al/11z7za.wav al M 20-30 Eastern_New_England train
/train/man/al/14za.wav al M 20-30 Eastern_New_England train
/train/man/al/1871986a.wav al M 20-30 Eastern_New_England train
/train/man/al/19z96z8a.wav al M 20-30 Eastern_New_England train
/train/man/al/1a.wav al M 20-30 Eastern_New_England train
/train/man/al/1b.wav al M 20-30 Eastern_New_England train
/train/man/al/1z77a.wav al M 20-30 Eastern_New_England train
/train/man/al/2124a.wav al M 20-30 Eastern_New_England train
/train/man/al/2567184a.wav al M 20-30 Eastern_New_England train
/train/man/al/2643oo5a.wav al M 20-30 Eastern_New_England train
/train/man/al/281a.wav al M 20-30 Eastern_New_England train
/train/man/al/29a.wav al M 20-30 Eastern_New_England train
/train/man/al/2a.wav al M 20-30 Eastern_New_England train
/train/man/al/2b.wav al M 20-30 Eastern_New_England train
/train/man/al/32a.wav al M 20-30 Eastern_New_England train
/train/man/al/3396a.wav al M 20-30 Eastern_New_England train
/train/man/al/3457a.wav al M 20-30 Eastern_New_England train
/train/man/al/38a.wav al M 20-30 Eastern_New_England train
/train/man/al/3a.wav al M 20-30 Eastern_New_England train
/train/man/al/3b.wav al M 20-30 Eastern_New_England train
/train/man/al/3z6a.wav al M 20-30 Eastern_New_England train
/train/man/al/411a.wav al M 20-30 Eastern_New_England train
/train/man/al/4379315a.wav al M 20-30 Eastern_New_England train
/train/man/al/4485a.wav al M 20-30 Eastern_New_England train
/train/man/al/46682a.wav al M 20-30 Eastern_New_England train
/train/man/al/4a.wav al M 20-30 Eastern_New_England train
/train/man/al/4b.wav al M 20-30 Eastern_New_England train
/train/man/al/4z623a.wav al M 20-30 Eastern_New_England train
/train/man/al/5122764a.wav al M 20-30 Eastern_New_England train
/train/man/al/5226zz8a.wav al M 20-30 Eastern_New_England train
/train/man/al/53a.wav al M 20-30 Eastern_New_England train
/train/man/al/5424o91a.wav al M 20-30 Eastern_New_England train
/train/man/al/5a.wav al M 20-30 Eastern_New_England train
/train/man/al/5b.wav al M 20-30 Eastern_New_England train
/train/man/al/5z3z5a.wav al M 20-30 Eastern_New_England train
/train/man/al/665a.wav al M 20-30 Eastern_New_England train
/train/man/al/67a.wav al M 20-30 Eastern_New_England train
/train/man/al/69a.wav al M 20-30 Eastern_New_England train
/train/man/al/6a.wav al M 20-30 Eastern_New_England train
/train/man/al/6b.wav al M 20-30 Eastern_New_England train
/train/man/al/6o73a.wav al M 20-30 Eastern_New_England train
/train/man/al/6z47458a.wav al M 20-30 Eastern_New_England train
/train/man/al/72729a.wav al M 20-30 Eastern_New_England train
/train/man/al/73759a.wav al M 20-30 Eastern_New_England train
/train/man/al/74789z4a.wav al M 20-30 Eastern_New_England train
/train/man/al/765o2a.wav al M 20-30 Eastern_New_England train
/train/man/al/775a.wav al M 20-30 Eastern_New_England train
/train/man/al/7a.wav al M 20-30 Eastern_New_England train
/train/man/al/7b.wav al M 20-30 Eastern_New_England train
/train/man/al/83979a.wav al M 20-30 Eastern_New_England train
/train/man/al/842a.wav al M 20-30 Eastern_New_England train
/train/man/al/8685a.wav al M 20-30 Eastern_New_England train
/train/man/al/87zzza.wav al M 20-30 Eastern_New_England train
/train/man/al/8a.wav al M 20-30 Eastern_New_England train
/train/man/al/8b.wav al M 20-30 Eastern_New_England train
/train/man/al/8o9a.wav al M 20-30 Eastern_New_England train
/train/man/al/94a.wav al M 20-30 Eastern_New_England train
/train/man/al/94b.wav al M 20-30 Eastern_New_England train
/train/man/al/95o4a.wav al M 20-30 Eastern_New_England train
/train/man/al/98169a.wav al M 20-30 Eastern_New_England train
/train/man/al/9a.wav al M 20-30 Eastern_New_England train
/train/man/al/9b.wav al M 20-30 Eastern_New_England train
/train/man/al/9o82a.wav al M 20-30 Eastern_New_England train
/train/man/al/o2a.wav al M 20-30 Eastern_New_England train
/train/man/al/o5a.wav al M 20-30 Eastern_New_England train
/train/man/al/o88oa.wav al M 20-30 Eastern_New_England train
/train/man/al/oa.wav al M 20-30 Eastern_New_England train
/train/man/al/ob.wav al M 20-30 Eastern_New_England train
/train/man/al/oo13492a.wav al M 20-30 Eastern_New_England train
/train/man/al/oo35a.wav al M 20-30 Eastern_New_England train
/train/man/al/z17a.wav al M 20-30 Eastern_New_England train
/train/man/al/z25a.wav al M 20-30 Eastern_New_England train
/train/man/al/z2a.wav al M 20-30 Eastern_New_England train
/train/man/al/z9za.wav al M 20-30 Eastern_New_England train
/train/man/al/za.wav al M 20-30 Eastern_New_England train
/train/man/al/zb.wav al M 20-30 Eastern_New_England train
/train/man/al/zz363a.wav al M 20-30 Eastern_New_England train
/train/man/aw/11z9a.wav aw M 30-40 Gulf_South train
/train/man/aw/159a.wav aw M 30-40 Gulf_South train
/train/man/aw/16a.wav aw M 30-40 Gulf_South train
/train/man/aw/199oa.wav aw M 30-40 Gulf_South train
/train/man/aw/1a.wav aw M 30-40 Gulf_South train
/train/man/aw/1b.wav aw M 30-40 Gulf_South train
/train/man/aw/1za.wav aw M 30-40 Gulf_South train
/train/man/aw/2242a.wav aw M 30-40 Gulf_South train
/train/man/aw/251a.wav aw M 30-40 Gulf_South train
/train/man/aw/2568z23a.wav aw M 30-40 Gulf_South train
/train/man/aw/2a.wav aw M 30-40 Gulf_South train
/train/man/aw/2b.wav aw M 30-40 Gulf_South train
/train/man/aw/2oa.wav aw M 30-40 Gulf_South train
/train/man/aw/2z3z5a.wav aw M 30-40 Gulf_South train
/train/man/aw/31242a.wav aw M 30-40 Gulf_South train
/train/man/aw/33a.wav aw M 30-40 Gulf_South train
/train/man/aw/33b.wav aw M 30-40 Gulf_South train
/train/man/aw/3855a.wav aw M 30-40 Gulf_South train
/train/man/aw/3966a.wav aw M 30-40 Gulf_South train
/train/man/aw/3a.wav aw M 30-40 Gulf_South train
/train/man/aw/3b.wav aw M 30-40 Gulf_South train
/train/man/aw/413oa.wav aw M 30-40 Gulf_South train
/train/man/aw/449za.wav aw M 30-40 Gulf_South train
/train/man/aw/468a.wav aw M 30-40 Gulf_South train
/train/man/aw/4898587a.wav aw M 30-40 Gulf_South train
/train/man/aw/498a.wav aw M 30-40 Gulf_South train
/train/man/aw/4a.wav aw M 30-40 Gulf_South train
/train/man/aw/4b.wav aw M 30-40 Gulf_South train
/train/man/aw/56a.wav aw M 30-40 Gulf_South train
/train/man/aw/59523a.wav aw M 30-40 Gulf_South train
/train/man/aw/5a.wav aw M 30-40 Gulf_South train
/train/man/aw/5b.wav aw M 30-40 Gulf_South train
/train/man/aw/5ooa.wav aw M 30-40 Gulf_South train
/train/man/aw/5za.wav aw M 30-40 Gulf_South train
/train/man/aw/5zza.wav aw M 30-40 Gulf_South train
/train/man/aw/61o35a.wav aw M 30-40 Gulf_South train
/train/man/aw/62a.wav aw M 30-40 Gulf_South train
/train/man/aw/648ooa.wav aw M 30-40 Gulf_South train
/train/man/aw/6777586a.wav aw M 30-40 Gulf_South train
/train/man/aw/6a.wav aw M 30-40 Gulf_South train
/train/man/aw/6b.wav aw M 30-40 Gulf_South train
/train/man/aw/6o63263a.wav aw M 30-40 Gulf_South train
/train/man/aw/728a.wav aw M 30-40 Gulf_South train
/train/man/aw/74737a.wav aw M 30-40 Gulf_South train
/train/man/aw/74a.wav aw M 30-40 Gulf_South train
/train/man/aw/7844a.wav aw M 30-40 Gulf_South train
/train/man/aw/7a.wav aw M 30-40 Gulf_South train
/train/man/aw/7b.wav aw M 30-40 Gulf_South train
/train/man/aw/7z28213a.wav aw M 30-40 Gulf_South train
/train/man/aw/82a.wav aw M 30-40 Gulf_South train
/train/man/aw/86o7a.wav aw M 30-40 Gulf_South train
/train/man/aw/87a.wav aw M 30-40 Gulf_South train
/train/man/aw/884o2o5a.wav aw M 30-40 Gulf_South train
/train/man/aw/8a.wav aw M 30-40 Gulf_South train
/train/man/aw/8b.wav aw M 30-40 Gulf_South train
/train/man/aw/8z8a.wav aw M 30-40 Gulf_South train
/train/man/aw/931a.wav aw M 30-40 Gulf_South train
/train/man/aw/93971a.wav aw M 30-40 Gulf_South train
/train/man/aw/943za.wav aw M 30-40 Gulf_South train
/train/man/aw/97za.wav aw M 30-40 Gulf_South train
/train/man/aw/9a.wav aw M 30-40 Gulf_South train
/train/man/aw/9b.wav aw M 30-40 Gulf_South train
/train/man/aw/9z6a.wav aw M 30-40 Gulf_South train
/train/man/aw/o1434a.wav aw M 30-40 Gulf_South train
/train/man/aw/o32ooa.wav aw M 30-40 Gulf_South train
/train/man/aw/o46o183a.wav aw M 30-40 Gulf_South train
/train/man/aw/o665o99a.wav aw M 30-40 Gulf_South train
/train/man/aw/oa.wav aw M 30-40 Gulf_South train
/train/man/aw/ob.wav aw M 30-40 Gulf_South train
/train/man/aw/oo753a.wav aw M 30-40 Gulf_South train
/train/man/aw/z4151z4a.wav aw M 30-40 Gulf_South train
/train/man/aw/z78z1a.wav aw M 30-40 Gulf_South train
/train/man/aw/z818a.wav aw M 30-40 Gulf_South train
/train/man/aw/za.wav aw M 30-40 Gulf_South train
/train/man/aw/zb.wav aw M 30-40 Gulf_South train
/train/man/aw/zz16z55a.wav aw M 30-40 Gulf_South train
/train/man/aw/zz36534a.wav aw M 30-40 Gulf_South train
/train/man/bd/1198a.wav bd M 20-30 South_Midland train
/train/man/bd/11z92a.wav bd M 20-30 South_Midland train
/train/man/bd/1382za.wav bd M 20-30 South_Midland train
/train/man/bd/1518a.wav bd M 20-30 South_Midland train
/train/man/bd/167a.wav bd M 20-30 South_Midland train
/train/man/bd/1a.wav bd M 20-30 South_Midland train
/train/man/bd/1b.wav bd M 20-30 South_Midland train
/train/man/bd/2139a.wav bd M 20-30 South_Midland train
/train/man/bd/21758a.wav bd M 20-30 South_Midland train
/train/man/bd/22z76a.wav bd M 20-30 South_Midland train
/train/man/bd/23a.wav bd M 20-30 South_Midland train
/train/man/bd/25a.wav bd M 20-30 South_Midland train
/train/man/bd/2a.wav bd M 20-30 South_Midland train
/train/man/bd/2b.wav bd M 20-30 South_Midland train
/train/man/bd/34126a.wav bd M 20-30 South_Midland train
/train/man/bd/3433289a.wav bd M 20-30 South_Midland train
/train/man/bd/3645188a.wav bd M 20-30 South_Midland train
/train/man/bd/37462a.wav bd M 20-30 South_Midland train
/train/man/bd/3a.wav bd M 20-30 South_Midland train
/train/man/bd/3b.wav bd M 20-30 South_Midland train
/train/man/bd/3o281a.wav bd M 20-30 South_Midland train
/train/man/bd/4191a.wav bd M 20-30 South_Midland train
/train/man/bd/4293za.wav bd M 20-30 South_Midland train
/train/man/bd/45a.wav bd M 20-30 South_Midland train
/train/man/bd/46a.wav bd M 20-30 South_Midland train
/train/man/bd/493o1o6a.wav bd M 20-30 South_Midland train
/train/man/bd/4a.wav bd M 20-30 South_Midland train
/train/man/bd/4b.wav bd M 20-30 South_Midland train
/train/man/bd/538a.wav bd M 20-30 South_Midland train
/train/man/bd/568a.wav bd M 20-30 South_Midland train
/train/man/bd/5899o37a.wav bd M 20-30 South_Midland train
/train/man/bd/599a.wav bd M 20-30 South_Midland train
/train/man/bd/5a.wav bd M 20-30 South_Midland train
/train/man/bd/5b.wav bd M 20-30 South_Midland train
/train/man/bd/5z68a.wav bd M 20-30 South_Midland train
/train/man/bd/612a.wav bd M 20-30 South_Midland train
/train/man/bd/627a.wav bd M 20-30 South_Midland train
/train/man/bd/631a.wav bd M 20-30 South_Midland train
/train/man/bd/6659478a.wav bd M 20-30 South_Midland train
/train/man/bd/6a.wav bd M 20-30 South_Midland train
/train/man/bd/6b.wav bd M 20-30 South_Midland train
/train/man/bd/6zz8643a.wav bd M 20-30 South_Midland train
/train/man/bd/714a.wav bd M 20-30 South_Midland train
/train/man/bd/71a.wav bd M 20-30 South_Midland train
/train/man/bd/72a.wav bd M 20-30 South_Midland train
/train/man/bd/72o97o8a.wav bd M 20-30 South_Midland train
/train/man/bd/7a.wav bd M 20-30 South_Midland train
/train/man/bd/7b.wav bd M 20-30 South_Midland train
/train/man/bd/7z77a.wav bd M 20-30 South_Midland train
/train/man/bd/83a.wav bd M 20-30 South_Midland train
/train/man/bd/844oa.wav bd M 20-30 South_Midland train
/train/man/bd/848oa.wav bd M 20-30 South_Midland train
/train/man/bd/8567a.wav bd M 20-30 South_Midland train
/train/man/bd/877a.wav bd M 20-30 South_Midland train
/train/man/bd/8a.wav bd M 20-30 South_Midland train
/train/man/bd/8b.wav bd M 20-30 South_Midland train
/train/man/bd/9235326a.wav bd M 20-30 South_Midland train
/train/man/bd/979za.wav bd M 20-30 South_Midland train
/train/man/bd/98z57a.wav bd M 20-30 South_Midland train
/train/man/bd/9a.wav bd M 20-30 South_Midland train
/train/man/bd/9b.wav bd M 20-30 South_Midland train
/train/man/bd/9oa.wav bd M 20-30 South_Midland train
/train/man/bd/9zza.wav bd M 20-30 South_Midland train
/train/man/bd/o4a.wav bd M 20-30 South_Midland train
/train/man/bd/o7a.wav bd M 20-30 South_Midland train
/train/man/bd/o955o5oa.wav bd M 20-30 South_Midland train
/train/man/bd/oa.wav bd M 20-30 South_Midland train
/train/man/bd/ob.wav bd M 20-30 South_Midland train
/train/man/bd/oo3a.wav bd M 20-30 South_Midland train
/train/man/bd/ooa.wav bd M 20-30 South_Midland train
/train/man/bd/z1z36a.wav bd M 20-30 South_Midland train
/train/man/bd/z352425a.wav bd M 20-30 South_Midland train
/train/man/bd/z4zz815a.wav bd M 20-30 South_Midland train
/train/man/bd/z66z4a.wav bd M 20-30 South_Midland train
/train/man/bd/z96za.wav bd M 20-30 South_Midland train
/train/man/bd/za.wav bd M 20-30 South_Midland train
/train/man/bd/zb.wav bd M 20-30 South_Midland train
/train/man/cb/11292ooa.wav cb M 30-40 Delaware_Valley train
/train/man/cb/131o5a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/14a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/157a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/15z6a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/1a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/1b.wav cb M 30-40 Delaware_Valley train
/train/man/cb/22a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/2449a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/26497a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/2778575a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/2a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/2b.wav cb M 30-40 Delaware_Valley train
/train/man/cb/2o86o18a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/334oa.wav cb M 30-40 Delaware_Valley train
/train/man/cb/3543oa.wav cb M 30-40 Delaware_Valley train
/train/man/cb/37a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/39o7a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/3a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/3b.wav cb M 30-40 Delaware_Valley train
/train/man/cb/3z3a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/41917a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/41z4a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/4628a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/46oa.wav cb M 30-40 Delaware_Valley train
/train/man/cb/476a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/4a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/4b.wav cb M 30-40 Delaware_Valley train
/train/man/cb/52562z9a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/52a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/5482zz5a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/5583a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/55971z6a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/5a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/5b.wav cb M 30-40 Delaware_Valley train
/train/man/cb/61a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/674a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/67o4a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/69a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/6a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/6b.wav cb M 30-40 Delaware_Valley train
/train/man/cb/6z5zz79a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/72a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/75a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/781665oa.wav cb M 30-40 Delaware_Valley train
/train/man/cb/79a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/7a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/7b.wav cb M 30-40 Delaware_Valley train
/train/man/cb/7z73a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/84oa.wav cb M 30-40 Delaware_Valley train
/train/man/cb/864a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/88oa.wav cb M 30-40 Delaware_Valley train
/train/man/cb/88za.wav cb M 30-40 Delaware_Valley train
/train/man/cb/89113a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/8a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/8b.wav cb M 30-40 Delaware_Valley train
/train/man/cb/9422383a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/9617oa.wav cb M 30-40 Delaware_Valley train
/train/man/cb/96365a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/9873a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/99a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/9a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/9b.wav cb M 30-40 Delaware_Valley train
/train/man/cb/o68o3a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/o6a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/o84a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/oa.wav cb M 30-40 Delaware_Valley train
/train/man/cb/ob.wav cb M 30-40 Delaware_Valley train
/train/man/cb/oo33589a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/oo9oa.wav cb M 30-40 Delaware_Valley train
/train/man/cb/z1921a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/z26a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/z387za.wav cb M 30-40 Delaware_Valley train
/train/man/cb/z4z8z16a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/z9432a.wav cb M 30-40 Delaware_Valley train
/train/man/cb/za.wav cb M 30-40 Delaware_Valley train
/train/man/cb/zb.wav cb M 30-40 Delaware_Valley train
/train/man/cf/11z2528a.wav cf M 40-50  train
/train/man/cf/1366955a.wav cf M 40-50  train
/train/man/cf/18a.wav cf M 40-50  train
/train/man/cf/19a.wav cf M 40-50  train
/train/man/cf/1a.wav cf M 40-50  train
/train/man/cf/1b.wav cf M 40-50  train
/train/man/cf/1o237a.wav cf M 40-50  train
/train/man/cf/24z2243a.wav cf M 40-50  train
/train/man/cf/254za.wav cf M 40-50  train
/train/man/cf/268a.wav cf M 40-50  train
/train/man/cf/2a.wav cf M 40-50  train
/train/man/cf/2b.wav cf M 40-50  train
/train/man/cf/2o742a.wav cf M 40-50  train
/train/man/cf/2zz33a.wav cf M 40-50  train
/train/man/cf/32793a.wav cf M 40-50  train
/train/man/cf/378a.wav cf M 40-50  train
/train/man/cf/38a.wav cf M 40-50  train
/train/man/cf/398a.wav cf M 40-50  train
/train/man/cf/3a.wav cf M 40-50  train
/train/man/cf/3b.wav cf M 40-50  train
/train/man/cf/3ooa.wav cf M 40-50  train
/train/man/cf/42713a.wav cf M 40-50  train
/train/man/cf/4345a.wav cf M 40-50  train
/train/man/cf/4465a.wav cf M 40-50  train
/train/man/cf/44951a.wav cf M 40-50  train
/train/man/cf/48a.wav cf M 40-50  train
/train/man/cf/4a.wav cf M 40-50  train
/train/man/cf/4b.wav cf M 40-50  train
/train/man/cf/52a.wav cf M 40-50  train
/train/man/cf/53zz7z3a.wav cf M 40-50  train
/train/man/cf/58763a.wav cf M 40-50  train
/train/man/cf/5966a.wav cf M 40-50  train
/train/man/cf/5999a.wav cf M 40-50  train
/train/man/cf/5a.wav cf M 40-50  train
/train/man/cf/5b.wav cf M 40-50  train
/train/man/cf/63621a.wav cf M 40-50  train
/train/man/cf/645z935a.wav cf M 40-50  train
/train/man/cf/67z6771a.wav cf M 40-50  train
/train/man/cf/68a.wav cf M 40-50  train
/train/man/cf/6a.wav cf M 40-50  train
/train/man/cf/6b.wav cf M 40-50  train
/train/man/cf/6zza.wav cf M 40-50  train
/train/man/cf/73za.wav cf M 40-50  train
/train/man/cf/7565a.wav cf M 40-50  train
/train/man/cf/75o5a.wav cf M 40-50  train
/train/man/cf/78a.wav cf M 40-50  train
/train/man/cf/79z8188a.wav cf M 40-50  train
/train/man/cf/7a.wav cf M 40-50  train
/train/man/cf/7b.wav cf M 40-50  train
/train/man/cf/829a.wav cf M 40-50  train
/train/man/cf/82o87o3a.wav cf M 40-50  train
/train/man/cf/84149a.wav cf M 40-50  train
/train/man/cf/8514oa.wav cf M 40-50  train
/train/man/cf/8a.wav cf M 40-50  train
/train/man/cf/8b.wav cf M 40-50  train
/train/man/cf/8o73a.wav cf M 40-50  train
/train/man/cf/9123a.wav cf M 40-50  train
/train/man/cf/92a.wav cf M 40-50  train
/train/man/cf/9474164a.wav cf M 40-50  train
/train/man/cf/9a.wav cf M 40-50  train
/train/man/cf/9b.wav cf M 40-50  train
/train/man/cf/9o3a.wav cf M 40-50  train
/train/man/cf/9o46972a.wav cf M 40-50  train
/train/man/cf/o1a.wav cf M 40-50  train
